article_name,country,revision_id,population,article_quality
Abraham Stocker,Switzerland,733935349,"8,292,851",Stub
Adrien Thélin,Switzerland,733935360,"8,292,851",Stub
Robert Grieshaber,Switzerland,733935371,"8,292,851",Stub
Johann Joseph Keel,Switzerland,733935395,"8,292,851",Stub
Hermann Heller (Swiss politician),Switzerland,733935418,"8,292,851",Stub
Clemens Iten,Switzerland,733935456,"8,292,851",Stub
Johann Weber,Switzerland,733935517,"8,292,851",Stub
Adalbert Wirz,Switzerland,733935593,"8,292,851",Stub
Theodor Wirz,Switzerland,733935611,"8,292,851",Stub
Esajas Zweifel,Switzerland,733935636,"8,292,851",Stub
Andreas Rudolf von Planta,Switzerland,733935684,"8,292,851",Stub
Eduard Marti,Switzerland,733935789,"8,292,851",Stub
Erwin Kurz,Switzerland,733935804,"8,292,851",Stub
Jakob Robert Steiger,Switzerland,733935868,"8,292,851",Stub
Johann Matthias Hungerbühler,Switzerland,733935874,"8,292,851",Stub
Jules Martin,Switzerland,733935894,"8,292,851",Stub
Jules Philippin,Switzerland,733935909,"8,292,851",Stub
Simon Kaiser,Switzerland,733935913,"8,292,851",Stub
Henri Morel (Swiss politician),Switzerland,733935981,"8,292,851",Stub
Georges Favon,Switzerland,733935992,"8,292,851",Stub
Karl Zyro,Switzerland,733936004,"8,292,851",Stub
Karl Burckhardt,Switzerland,733936013,"8,292,851",Stub
Arnold Künzli,Switzerland,733936025,"8,292,851",Stub
Rudolf Brunner,Switzerland,733936036,"8,292,851",Stub
Joseph Kuntschen,Switzerland,733936080,"8,292,851",Stub
Carl Spahn,Switzerland,733936085,"8,292,851",Stub
Ludwig Pfyffer,Switzerland,735395347,"8,292,851",Start
Karl Rudolf Stehlin,Switzerland,738234487,"8,292,851",Stub
Casimir von Arx,Switzerland,738427705,"8,292,851",Stub
Sigmund von Erlach,Switzerland,738911453,"8,292,851",Stub
Giovanni Battista Pioda,Switzerland,739400678,"8,292,851",Stub
Jean-Jacques Challet-Venel,Switzerland,739400938,"8,292,851",Stub
Victor Ruffy,Switzerland,739401090,"8,292,851",Stub
Fridolin Anderwert,Switzerland,739401500,"8,292,851",Start
Wilhelm Hertenstein,Switzerland,739401803,"8,292,851",Stub
Josef Anton Schobinger,Switzerland,739403621,"8,292,851",Stub
Camille Decoppet,Switzerland,739403995,"8,292,851",Stub
Edmund Schulthess,Switzerland,739404075,"8,292,851",Start
Ernest Chuard,Switzerland,739404490,"8,292,851",Stub
Rudolf Minger,Switzerland,739404936,"8,292,851",Stub
Johannes Baumann,Switzerland,739405086,"8,292,851",Stub
Hermann Obrecht,Switzerland,739405283,"8,292,851",Stub
Ernst Wetter,Switzerland,739405377,"8,292,851",Stub
Ernst Nobs,Switzerland,739405772,"8,292,851",Stub
Rodolphe Rubattel,Switzerland,739405934,"8,292,851",Stub
Josef Escher,Switzerland,739406286,"8,292,851",Stub
Markus Feldmann,Switzerland,739406423,"8,292,851",Stub
Max Weber (Swiss politician),Switzerland,739406530,"8,292,851",Stub
Paul Chaudet,Switzerland,739406773,"8,292,851",Stub
Giuseppe Lepori,Switzerland,739406906,"8,292,851",Stub
Hans-Peter Tschudi,Switzerland,739407434,"8,292,851",Stub
Rudolf Gnägi,Switzerland,739407708,"8,292,851",Stub
Nello Celio,Switzerland,739408655,"8,292,851",Stub
Ernst Brugger,Switzerland,739408779,"8,292,851",Stub
Fritz Honegger,Switzerland,739409211,"8,292,851",Stub
Arnold Koller,Switzerland,739409914,"8,292,851",Start
Charles Estoppey,Switzerland,739416130,"8,292,851",Stub
Karl Hoffmann (Swiss politician),Switzerland,739416341,"8,292,851",Stub
Arthur Dunkel,Switzerland,741580733,"8,292,851",Stub
Walther Bringolf,Switzerland,743335254,"8,292,851",Stub
Abel Socin,Switzerland,744730246,"8,292,851",Start
Alexandre Gavard,Switzerland,749307879,"8,292,851",Stub
Josef Winiger (politician),Switzerland,751440190,"8,292,851",Stub
Christophe Darbellay,Switzerland,752364970,"8,292,851",Stub
Arthur Eugster,Switzerland,753149346,"8,292,851",Stub
Louis Martin (Swiss politician),Switzerland,754589893,"8,292,851",Stub
Eric Weber,Switzerland,755204009,"8,292,851",Start
Ludwig von Moos,Switzerland,755361431,"8,292,851",Stub
Hans Kaufmann,Switzerland,756945249,"8,292,851",Start
Hedi Lang,Switzerland,757341135,"8,292,851",Stub
Heinrich Escher,Switzerland,757387513,"8,292,851",Stub
Gertrud Heinzelmann,Switzerland,759446139,"8,292,851",Stub
Giorgio Giudici,Switzerland,759607758,"8,292,851",Stub
Didier Pfirter,Switzerland,760187290,"8,292,851",Stub
Karl Kobelt,Switzerland,760325233,"8,292,851",Start
Leon Schlumpf,Switzerland,760477125,"8,292,851",Stub
Ida Glanzmann,Switzerland,760560737,"8,292,851",Stub
Gottlieb Duttweiler,Switzerland,761581631,"8,292,851",Start
Paul Usteri,Switzerland,762646607,"8,292,851",Start
Franz Nietlispach,Switzerland,765750803,"8,292,851",Start
Karl Otto Hunziker,Switzerland,767120466,"8,292,851",Start
Rudolf Reichling,Switzerland,767500370,"8,292,851",Stub
Ulrich Meister,Switzerland,768650593,"8,292,851",Stub
Walther Stampfli,Switzerland,770869552,"8,292,851",Stub
Flavio Cotti,Switzerland,771983717,"8,292,851",Stub
René Felber,Switzerland,771983742,"8,292,851",Start
Willy Spühler,Switzerland,771983807,"8,292,851",Stub
Friedrich Traugott Wahlen,Switzerland,771983830,"8,292,851",Start
Arthur Hoffmann (politician),Switzerland,771984369,"8,292,851",Stub
Ludwig Forrer,Switzerland,771984412,"8,292,851",Stub
Marc-Émile Ruchet,Switzerland,771984511,"8,292,851",Start
Robert Comtesse,Switzerland,771984734,"8,292,851",Stub
Adolf Deucher,Switzerland,771984738,"8,292,851",Start
Ernst Brenner,Switzerland,771984748,"8,292,851",Stub
Josef Zemp,Switzerland,771984863,"8,292,851",Stub
Numa Droz,Switzerland,771985425,"8,292,851",Start
Emil Welti,Switzerland,771985814,"8,292,851",Start
Louis Ruchonnet,Switzerland,771985819,"8,292,851",Stub
Simeon Bavier,Switzerland,771985822,"8,292,851",Stub
Paul Cérésole,Switzerland,771986147,"8,292,851",Stub
Joachim Heer,Switzerland,771986152,"8,292,851",Stub
Bernhard Hammer,Switzerland,771986156,"8,292,851",Stub
Johann Jakob Scherer,Switzerland,771986157,"8,292,851",Stub
Jakob Dubs,Switzerland,771986585,"8,292,851",Stub
Henri Druey,Switzerland,771987151,"8,292,851",Start
Constant Fornerod,Switzerland,771987158,"8,292,851",Stub
Melchior Josef Martin Knüsel,Switzerland,771987164,"8,292,851",Stub
Friedrich Frey-Herosé,Switzerland,771987172,"8,292,851",Stub
Josef Munzinger,Switzerland,771987192,"8,292,851",Stub
Jules Repond,Switzerland,771998604,"8,292,851",Start
Jörg De Bernardi,Switzerland,772116849,"8,292,851",Start
Walter Hauser,Switzerland,773513077,"8,292,851",Stub
Urs Glutz von Blotzheim,Switzerland,773968414,"8,292,851",Stub
Adolf Germann,Switzerland,775597386,"8,292,851",Stub
Alfred von Planta,Switzerland,775597935,"8,292,851",Stub
Andrea Bezzola,Switzerland,775599340,"8,292,851",Stub
John Dupraz,Switzerland,776980612,"8,292,851",Stub
Vinzenz Rüttimann,Switzerland,777383151,"8,292,851",C
Philippe Roch,Switzerland,778229178,"8,292,851",Stub
Emilie Lieberherr,Switzerland,778503430,"8,292,851",Stub
Brenda Mäder,Switzerland,778503512,"8,292,851",Start
Trudy Späth-Schweizer,Switzerland,778503623,"8,292,851",Start
Liliane Chappuis,Switzerland,778504236,"8,292,851",Stub
Lise Girardin,Switzerland,778504504,"8,292,851",Stub
Corine Mauch,Switzerland,778504600,"8,292,851",Start
Christiane Brunner,Switzerland,778504840,"8,292,851",Start
Francis Matthey,Switzerland,778505200,"8,292,851",Stub
Liliane Maury Pasquier,Switzerland,778505248,"8,292,851",Start
Gisèle Ory,Switzerland,778505307,"8,292,851",Stub
Françoise Saudan,Switzerland,778505419,"8,292,851",Stub
Martine Brunschwig Graf,Switzerland,778505961,"8,292,851",Stub
Yvette Estermann,Switzerland,778506251,"8,292,851",Start
Sylvia Flückiger-Bäni,Switzerland,778506874,"8,292,851",Stub
Ruth Genner,Switzerland,778507140,"8,292,851",Stub
Josy Gyr-Steiner,Switzerland,778507492,"8,292,851",Stub
Marianne Huguenin,Switzerland,778507561,"8,292,851",Stub
Jasmin Hutter,Switzerland,778507614,"8,292,851",Stub
Francine John-Calame,Switzerland,778507680,"8,292,851",Stub
Thérèse Meyer,Switzerland,778509517,"8,292,851",Stub
Maria Roth-Bernasconi,Switzerland,778510240,"8,292,851",Stub
Chiara Simoneschi-Cortesi,Switzerland,778510450,"8,292,851",Stub
Yves Christen,Switzerland,778974706,"8,292,851",Stub
Éric Bonjour,Switzerland,779167561,"8,292,851",Stub
Hans Waldmann (mayor),Switzerland,780318832,"8,292,851",Start
Luc Recordon,Switzerland,782889732,"8,292,851",Start
Karl Kappeler,Switzerland,783200290,"8,292,851",Stub
Georges-André Chevallaz,Switzerland,783288692,"8,292,851",Start
Fritz Platten,Switzerland,784548645,"8,292,851",Start
Franz Rudolf Frisching,Switzerland,784785361,"8,292,851",Start
Helene von Mülinen,Switzerland,785434585,"8,292,851",Stub
Eugène Ruffy,Switzerland,786156187,"8,292,851",Stub
Hansjörg Trachsel,Switzerland,787009648,"8,292,851",Start
Walter Wobmann,Switzerland,787203611,"8,292,851",Start
Karl Schenk,Switzerland,787299207,"8,292,851",Start
Jakob Meyer zum Hasen,Switzerland,787311307,"8,292,851",Start
Achille Casanova,Switzerland,787549498,"8,292,851",Start
Nicolas-Théodore de Saussure,Switzerland,788089071,"8,292,851",C
Sebastian Peregrin Zwyer,Switzerland,788221877,"8,292,851",Start
Hermann Greulich,Switzerland,788306447,"8,292,851",Stub
Johann Hirter,Switzerland,788355447,"8,292,851",Stub
Alexander Tschäppät,Switzerland,788383246,"8,292,851",Stub
Rudolf Geilinger,Switzerland,788637500,"8,292,851",Stub
André Simonazzi,Switzerland,789143472,"8,292,851",Stub
Rudolf Friedrich,Switzerland,789245678,"8,292,851",Stub
Johann Jakob Blumer,Switzerland,789272277,"8,292,851",Stub
Pascale Bruderer,Switzerland,789272280,"8,292,851",Stub
Édouard Dapples,Switzerland,789272285,"8,292,851",Stub
Mark Muller,Switzerland,789272324,"8,292,851",Stub
Paul Nagel (politician),Switzerland,789272327,"8,292,851",Stub
Alfred Weber (Swiss politician),Switzerland,789272355,"8,292,851",Stub
Anton Muheim,Switzerland,789453816,"8,292,851",Stub
Thomas Helbling,Switzerland,789467433,"8,292,851",Start
Eduard von Steiger,Switzerland,789712917,"8,292,851",Start
Barbara Kistler,Switzerland,790612997,"8,292,851",Start
Hans Schaffner,Switzerland,790679954,"8,292,851",Start
Boris Banga,Switzerland,790848505,"8,292,851",Stub
Bernhard Hess,Switzerland,791188518,"8,292,851",Start
Otto Stich,Switzerland,791848981,"8,292,851",Stub
Willi Ritschard,Switzerland,791849062,"8,292,851",Stub
Lilian Uchtenhagen,Switzerland,791849699,"8,292,851",Start
Jean-Pascal Delamuraz,Switzerland,791850116,"8,292,851",Start
Karl Scheurer,Switzerland,791850293,"8,292,851",Stub
Eduard Müller (Swiss politician),Switzerland,791850486,"8,292,851",Start
Philipp Etter,Switzerland,791850644,"8,292,851",Start
Jean Bourgknecht,Switzerland,791850708,"8,292,851",Start
Roger Bonvin,Switzerland,791850778,"8,292,851",Stub
Hans Hürlimann,Switzerland,791850822,"8,292,851",Stub
Alphons Egli,Switzerland,791850872,"8,292,851",Stub
Ruth Dreifuss,Switzerland,791851341,"8,292,851",Start
Adolf Ogi,Switzerland,791851588,"8,292,851",Start
Corina Casanova,Switzerland,791852747,"8,292,851",Stub
Annemarie Huber-Hotz,Switzerland,791852890,"8,292,851",Start
François Couchepin,Switzerland,791852949,"8,292,851",Start
Hans Schatzmann,Switzerland,791853070,"8,292,851",Stub
Gottlieb Ringier,Switzerland,791853199,"8,292,851",Start
Adolf von Steiger,Switzerland,791853296,"8,292,851",Stub
Robert Käslin,Switzerland,791853346,"8,292,851",Start
George Bovet,Switzerland,791853442,"8,292,851",Stub
Karl Huber (politician),Switzerland,791853571,"8,292,851",Start
Charles Oser,Switzerland,791853607,"8,292,851",Stub
Oskar Leimgruber,Switzerland,791853666,"8,292,851",Start
Ursula Wyss,Switzerland,791853941,"8,292,851",Start
Nelly Wicky,Switzerland,791854057,"8,292,851",Stub
Christine Egerszegi,Switzerland,791854238,"8,292,851",Stub
Jacqueline Fehr,Switzerland,791854466,"8,292,851",Start
Ursula Koch,Switzerland,791854766,"8,292,851",C
Chantal Galladé,Switzerland,791855311,"8,292,851",Start
Regula Rytz,Switzerland,791855368,"8,292,851",C
Marlies Bänziger,Switzerland,791855430,"8,292,851",Start
Balthasar Glättli,Switzerland,791855523,"8,292,851",Start
Daniel Jositsch,Switzerland,791855978,"8,292,851",Start
Alfred Rasser,Switzerland,791856215,"8,292,851",C
Johann Konrad Kern,Switzerland,791862470,"8,292,851",C
Jonas Furrer,Switzerland,791862732,"8,292,851",Start
François Briatte,Switzerland,791862804,"8,292,851",Stub
Johann Jakob Rüttimann,Switzerland,791862857,"8,292,851",Stub
Paul Migy,Switzerland,791862903,"8,292,851",Stub
Johann Jakob Stehlin,Switzerland,791863022,"8,292,851",Stub
Friedrich Peyer im Hof,Switzerland,791863055,"8,292,851",Stub
Johann Baptist Weder,Switzerland,791863114,"8,292,851",Stub
Hans von Hallwyl (1835–1909),Switzerland,791863439,"8,292,851",Stub
Josef Stutz,Switzerland,791863505,"8,292,851",Stub
Paul Lüönd,Switzerland,792169537,"8,292,851",Stub
Christian Levrat,Switzerland,792215648,"8,292,851",Stub
Ralph Lewin,Switzerland,792215738,"8,292,851",Stub
Bruno Frick,Switzerland,792490146,"8,292,851",Stub
Carlo Schmid-Sutter,Switzerland,793172804,"8,292,851",Start
Urs Schwaller,Switzerland,793302748,"8,292,851",Stub
Karin Keller-Sutter,Switzerland,793302932,"8,292,851",Start
Frank Melloul,Switzerland,793508623,"8,292,851",Start
Charles-Louis Rochat,Switzerland,793640297,"8,292,851",Stub
Chaïm Nissim,Switzerland,793786438,"8,292,851",Start
Christian Lüscher,Switzerland,794167531,"8,292,851",Start
Christian Waber,Switzerland,794176941,"8,292,851",Stub
Esther Alder,Switzerland,794189132,"8,292,851",Stub
Rémy Pagani,Switzerland,794189770,"8,292,851",Stub
Christoffel Brändli,Switzerland,794209132,"8,292,851",Stub
Claude Hêche,Switzerland,794618193,"8,292,851",Stub
Claude Janiak,Switzerland,794618256,"8,292,851",Start
Natalie Rickli,Switzerland,794752088,"8,292,851",Stub
Ruth Metzler,Switzerland,794910594,"8,292,851",Start
Hans Conrad Escher von der Linth,Switzerland,795294615,"8,292,851",Stub
Walter Kälin,Switzerland,795767767,"8,292,851",Start
Tim Frey,Switzerland,795988637,"8,292,851",Start
Jakob Stämpfli,Switzerland,797181078,"8,292,851",Stub
Hans Martin Sutermeister,Switzerland,798197920,"8,292,851",C
Jacques Dicker,Switzerland,798347714,"8,292,851",Start
Enrico Celio,Switzerland,798643996,"8,292,851",Stub
Ulrich Ochsenbein,Switzerland,798714044,"8,292,851",Start
Daniel Vischer,Switzerland,798876269,"8,292,851",Stub
Walter Thurnherr,Switzerland,799329401,"8,292,851",Start
Augustin Keller,Switzerland,799800790,"8,292,851",Start
Max Leo Keller,Switzerland,799801208,"8,292,851",Start
Guy Parmelin,Switzerland,800168071,"8,292,851",Start
Walter Buser,Switzerland,800178613,"8,292,851",Start
Thomas Zeltner,Switzerland,800297249,"8,292,851",C
Adrien Lachenal,Switzerland,800782132,"8,292,851",Start
Ruth Humbel,Switzerland,800811012,"8,292,851",Start
Alfred Escher,Switzerland,800957257,"8,292,851",C
Marcel Pilet-Golaz,Switzerland,801374163,"8,292,851",Start
Sibel Arslan,Switzerland,801397352,"8,292,851",Stub
Thomas Minder,Switzerland,801537215,"8,292,851",Start
Pierre Maudet,Switzerland,801610476,"8,292,851",Start
Wangpo Tethong,Switzerland,802021442,"8,292,851",C
Stéphane Rossini,Switzerland,802500783,"8,292,851",Start
Elisabeth Kopp,Switzerland,802655398,"8,292,851",Start
Christa Markwalder,Switzerland,802682578,"8,292,851",Start
Max Petitpierre,Switzerland,802750759,"8,292,851",Stub
Lucia Näfen-Zehnder,Switzerland,803126175,"8,292,851",Start
Ernst Sieber,Switzerland,803460164,"8,292,851",C
Thomas Holenstein,Switzerland,804033853,"8,292,851",Stub
Jean-Marie Musy,Switzerland,804054223,"8,292,851",Start
Iftikhar Ahmed (Swiss lawmaker),Switzerland,804057093,"8,292,851",Start
Johann Lukas Legrand,Switzerland,804177928,"8,292,851",C
Johann Rudolf Wettstein,Switzerland,804215133,"8,292,851",Start
Frédéric-César de La Harpe,Switzerland,804357294,"8,292,851",C
Edmond Davall,Switzerland,804384981,"8,292,851",Stub
Doris Leuthard,Switzerland,804451577,"8,292,851",Start
Ferdinand Masset,Switzerland,804703730,"8,292,851",Stub
Niklaus Friedrich von Steiger,Switzerland,804955688,"8,292,851",Stub
Toni Brunner,Switzerland,805124858,"8,292,851",Start
Martin Bäumle,Switzerland,805125187,"8,292,851",Stub
Philipp Müller (politician),Switzerland,805128280,"8,292,851",Stub
Samuel Schmid,Switzerland,805130372,"8,292,851",Start
Hans Streuli,Switzerland,805313523,"8,292,851",Stub
Gerold Bührer,Switzerland,805401261,"8,292,851",Stub
Ignazio Cassis,Switzerland,805669005,"8,292,851",Start
Johann Jakob Sulzer,Switzerland,806645820,"8,292,851",Stub
Robert Haab,Switzerland,807108198,"8,292,851",Stub
Template:Sweden-mayor-stub,Sweden,446019004,"9,804,792",Stub
Template:Sweden-activist-stub,Sweden,535414613,"9,804,792",Stub
Template:Sweden-diplomat-stub,Sweden,540996796,"9,804,792",Stub
Template:Sweden-politician-stub,Sweden,668917996,"9,804,792",Stub
Lise Nordin,Sweden,669869895,"9,804,792",Stub
Andrea Törnestam,Sweden,700180948,"9,804,792",Stub
Tomas Bertelman,Sweden,702258783,"9,804,792",Stub
Bengt Jönsson (Oxenstierna),Sweden,702687818,"9,804,792",Stub
Johan Oxenstierna,Sweden,702712670,"9,804,792",Stub
Nils Jönsson (Oxenstierna),Sweden,702740797,"9,804,792",Start
Bo Holmberg,Sweden,702875035,"9,804,792",Stub
Mats Svegfors,Sweden,702972334,"9,804,792",Stub
Tommy Funebo,Sweden,703060685,"9,804,792",Stub
Fredrik Gyllenborg,Sweden,703401191,"9,804,792",Stub
Hans von Dellingshausen,Sweden,703547153,"9,804,792",Stub
Lars Herman Gyllenhaal,Sweden,703560413,"9,804,792",Stub
Sten Wahlund,Sweden,704689916,"9,804,792",Stub
Birger Brosa,Sweden,705206616,"9,804,792",Start
Fredrik Ström,Sweden,705274650,"9,804,792",Start
Otto Grimlund,Sweden,705546376,"9,804,792",Stub
Edvard Carleson,Sweden,706591532,"9,804,792",Stub
Carl Winberg,Sweden,707089329,"9,804,792",Stub
Erik Eriksson (politician),Sweden,707265548,"9,804,792",Stub
Eva Björklund,Sweden,707674451,"9,804,792",Stub
Wanja Lundby-Wedin,Sweden,708935636,"9,804,792",Start
Erik Åsbrink,Sweden,709062252,"9,804,792",Stub
Erik Marks von Würtemberg,Sweden,710320778,"9,804,792",Stub
Folke the Fat,Sweden,711140161,"9,804,792",Stub
Kent Persson,Sweden,712053150,"9,804,792",Stub
Olof Lavesson,Sweden,712127773,"9,804,792",Stub
Oscar Björnstjerna,Sweden,712676837,"9,804,792",Stub
August Lindberg,Sweden,714922473,"9,804,792",Stub
Gunnar Andersson (trade unionist),Sweden,714922493,"9,804,792",Stub
Tomas Polus,Sweden,715295027,"9,804,792",Stub
Wilhelm Carpelan,Sweden,715432336,"9,804,792",Stub
Hans Reinhold von Fersen,Sweden,716091185,"9,804,792",Stub
John-Olof Persson,Sweden,716642687,"9,804,792",Stub
Carl Gustaf Bielke,Sweden,716899572,"9,804,792",Stub
Conrad von Pyhy,Sweden,717657023,"9,804,792",Stub
Gunnar Thollander,Sweden,717925806,"9,804,792",Stub
Sten Carl Bielke,Sweden,718292745,"9,804,792",Stub
Gustaf Wathier Hamilton,Sweden,718624128,"9,804,792",Stub
Mia Danielsson,Sweden,719029663,"9,804,792",Stub
Lars Törnman,Sweden,719084309,"9,804,792",Stub
Gustaf Cronhielm,Sweden,719200278,"9,804,792",Stub
Eliel Löfgren,Sweden,720063750,"9,804,792",Stub
Johannes Hellner,Sweden,720063786,"9,804,792",Stub
Clas Frietzcky,Sweden,720383107,"9,804,792",Stub
Frank Baude,Sweden,720937050,"9,804,792",Stub
